,dataset_name,relation_P_ID,relation_label,tail_entity_Q_ID,tail_entity_label,count
114456,HumanWikidata5M,P166,award received,Q6736540,NA,42
114457,HumanWikidata5M,P166,award received,Q1061450,NA,42
114458,HumanWikidata5M,P166,award received,Q5547856,NA,42
114459,HumanWikidata5M,P166,award received,Q211672,NA,42
114460,HumanWikidata5M,P166,award received,Q957735,NA,42
114461,HumanWikidata5M,P166,award received,Q6392432,NA,42
114462,HumanWikidata5M,P166,award received,Q489713,NA,41
114463,HumanWikidata5M,P166,award received,Q93716,NA,41
114464,HumanWikidata5M,P166,award received,Q530008,NA,41
114465,HumanWikidata5M,P166,award received,Q1542772,NA,41
114466,HumanWikidata5M,P166,award received,Q106291,NA,41
114467,HumanWikidata5M,P166,award received,Q2624478,NA,41
114468,HumanWikidata5M,P166,award received,Q2536791,NA,41
114469,HumanWikidata5M,P166,award received,Q1994574,NA,41
114470,HumanWikidata5M,P166,award received,Q2601570,NA,41
114471,HumanWikidata5M,P166,award received,Q1537996,NA,41
114472,HumanWikidata5M,P166,award received,Q160082,NA,41
114473,HumanWikidata5M,P166,award received,Q3114788,NA,41
114474,HumanWikidata5M,P166,award received,Q1601825,NA,41
114475,HumanWikidata5M,P166,award received,Q663005,NA,41
114476,HumanWikidata5M,P166,award received,Q1769872,NA,41
114477,HumanWikidata5M,P166,award received,Q1983581,NA,41
114478,HumanWikidata5M,P166,award received,Q219070,NA,41
114479,HumanWikidata5M,P166,award received,Q4705361,NA,41
114480,HumanWikidata5M,P166,award received,Q1527634,NA,41
114481,HumanWikidata5M,P166,award received,Q6175526,NA,41
114482,HumanWikidata5M,P166,award received,Q3431618,NA,41
114483,HumanWikidata5M,P166,award received,Q901579,NA,41
114484,HumanWikidata5M,P166,award received,Q194285,NA,41
114485,HumanWikidata5M,P166,award received,Q690732,NA,41
114486,HumanWikidata5M,P166,award received,Q11973343,NA,41
114487,HumanWikidata5M,P166,award received,Q668729,NA,40
114488,HumanWikidata5M,P166,award received,Q2901830,NA,40
114489,HumanWikidata5M,P166,award received,Q11038927,NA,40
114490,HumanWikidata5M,P166,award received,Q1501067,NA,40
114491,HumanWikidata5M,P166,award received,Q727328,NA,40
114492,HumanWikidata5M,P166,award received,Q1501719,NA,40
114493,HumanWikidata5M,P166,award received,Q2671505,NA,40
114494,HumanWikidata5M,P166,award received,Q179802,NA,40
114495,HumanWikidata5M,P166,award received,Q2047718,NA,40
114496,HumanWikidata5M,P166,award received,Q21659514,NA,40
114497,HumanWikidata5M,P166,award received,Q924582,NA,40
114498,HumanWikidata5M,P166,award received,Q1231052,NA,40
114499,HumanWikidata5M,P166,award received,Q133160,NA,40
114500,HumanWikidata5M,P166,award received,Q926015,NA,40
114501,HumanWikidata5M,P166,award received,Q936106,NA,40
114502,HumanWikidata5M,P166,award received,Q280693,NA,40
114503,HumanWikidata5M,P166,award received,Q1411550,NA,40
114504,HumanWikidata5M,P166,award received,Q94405,NA,39
114505,HumanWikidata5M,P166,award received,Q182419,NA,39
114506,HumanWikidata5M,P166,award received,Q9062325,NA,39
114507,HumanWikidata5M,P166,award received,Q488645,NA,39
114508,HumanWikidata5M,P166,award received,Q17500591,NA,39
114509,HumanWikidata5M,P166,award received,Q1064964,NA,39
114510,HumanWikidata5M,P166,award received,Q3114792,NA,39
114511,HumanWikidata5M,P166,award received,Q970910,NA,39
114512,HumanWikidata5M,P166,award received,Q1780561,NA,39
114513,HumanWikidata5M,P166,award received,Q60548,NA,39
114514,HumanWikidata5M,P166,award received,Q5949350,NA,39
114515,HumanWikidata5M,P166,award received,Q7945315,NA,39
114516,HumanWikidata5M,P166,award received,Q512272,NA,39
114517,HumanWikidata5M,P166,award received,Q839677,NA,39
114518,HumanWikidata5M,P166,award received,Q21905936,NA,39
114519,HumanWikidata5M,P166,award received,Q5504615,NA,39
114520,HumanWikidata5M,P166,award received,Q27028,NA,39
114521,HumanWikidata5M,P166,award received,Q3405825,NA,39
114522,HumanWikidata5M,P166,award received,Q354189,NA,39
114523,HumanWikidata5M,P166,award received,Q2188455,NA,39
114524,HumanWikidata5M,P166,award received,Q6936037,NA,39
114525,HumanWikidata5M,P166,award received,Q1961504,NA,39
114526,HumanWikidata5M,P166,award received,Q278778,NA,39
114527,HumanWikidata5M,P166,award received,Q5636299,NA,38
114528,HumanWikidata5M,P166,award received,Q1227401,NA,38
114529,HumanWikidata5M,P166,award received,Q17500983,NA,38
114530,HumanWikidata5M,P166,award received,Q19878667,NA,38
114531,HumanWikidata5M,P166,award received,Q3332201,NA,38
114532,HumanWikidata5M,P166,award received,Q3404636,NA,38
114533,HumanWikidata5M,P166,award received,Q1163691,NA,38
114534,HumanWikidata5M,P166,award received,Q619983,NA,38
114535,HumanWikidata5M,P166,award received,Q5636514,NA,38
114536,HumanWikidata5M,P166,award received,Q3404375,NA,38
114537,HumanWikidata5M,P166,award received,Q1623504,NA,38
114538,HumanWikidata5M,P166,award received,Q2340171,NA,38
114539,HumanWikidata5M,P166,award received,Q1425151,NA,38
114540,HumanWikidata5M,P166,award received,Q917808,NA,38
114541,HumanWikidata5M,P166,award received,Q314469,NA,38
114542,HumanWikidata5M,P166,award received,Q2359033,NA,38
114543,HumanWikidata5M,P166,award received,Q7325343,NA,38
114544,HumanWikidata5M,P166,award received,Q3132279,NA,38
114545,HumanWikidata5M,P166,award received,Q1164390,NA,37
114546,HumanWikidata5M,P166,award received,Q327154,NA,37
114547,HumanWikidata5M,P166,award received,Q905656,NA,37
114548,HumanWikidata5M,P166,award received,Q1453643,NA,37
114549,HumanWikidata5M,P166,award received,Q1465181,NA,37
114550,HumanWikidata5M,P166,award received,Q2475932,NA,37
114551,HumanWikidata5M,P166,award received,Q7865896,NA,37
114552,HumanWikidata5M,P166,award received,Q5580321,NA,37
114553,HumanWikidata5M,P166,award received,Q22580144,NA,37
114554,HumanWikidata5M,P166,award received,Q1140715,NA,37
114555,HumanWikidata5M,P166,award received,Q567492,NA,37
114556,HumanWikidata5M,P166,award received,Q2364347,NA,37
114557,HumanWikidata5M,P166,award received,Q202051,NA,37
114558,HumanWikidata5M,P166,award received,Q944048,NA,37
114559,HumanWikidata5M,P166,award received,Q6970613,NA,37
114560,HumanWikidata5M,P166,award received,Q2083899,NA,37
114561,HumanWikidata5M,P166,award received,Q6952406,NA,37
114562,HumanWikidata5M,P166,award received,Q470078,NA,36
114563,HumanWikidata5M,P166,award received,Q3302356,NA,36
114564,HumanWikidata5M,P166,award received,Q987080,NA,36
114565,HumanWikidata5M,P166,award received,Q94454,NA,36
114566,HumanWikidata5M,P166,award received,Q3362499,NA,36
114567,HumanWikidata5M,P166,award received,Q2028781,NA,36
114568,HumanWikidata5M,P166,award received,Q833633,NA,36
114569,HumanWikidata5M,P166,award received,Q577755,NA,36
114570,HumanWikidata5M,P166,award received,Q1730176,NA,36
114571,HumanWikidata5M,P166,award received,Q23055166,NA,36
114572,HumanWikidata5M,P166,award received,Q6500688,NA,36
114573,HumanWikidata5M,P166,award received,Q155424,NA,36
114574,HumanWikidata5M,P166,award received,Q5585348,NA,36
114575,HumanWikidata5M,P166,award received,Q3042865,NA,36
114576,HumanWikidata5M,P166,award received,Q7589655,NA,36
114577,HumanWikidata5M,P166,award received,Q311830,NA,36
114578,HumanWikidata5M,P166,award received,Q551250,NA,36
114579,HumanWikidata5M,P166,award received,Q6596243,NA,36
114580,HumanWikidata5M,P166,award received,Q82573,NA,35
114581,HumanWikidata5M,P166,award received,Q772112,NA,35
114582,HumanWikidata5M,P166,award received,Q5724712,NA,35
114583,HumanWikidata5M,P166,award received,Q26268243,NA,35
114584,HumanWikidata5M,P166,award received,Q241181,NA,35
114585,HumanWikidata5M,P166,award received,Q2045839,NA,35
114586,HumanWikidata5M,P166,award received,Q48786,NA,35
114587,HumanWikidata5M,P166,award received,Q179808,NA,35
114588,HumanWikidata5M,P166,award received,Q1640531,NA,35
114589,HumanWikidata5M,P166,award received,Q337620,NA,35
114590,HumanWikidata5M,P166,award received,Q964506,NA,35
114591,HumanWikidata5M,P166,award received,Q1483071,NA,35
114592,HumanWikidata5M,P166,award received,Q118404,NA,35
114593,HumanWikidata5M,P166,award received,Q1276941,NA,35
114594,HumanWikidata5M,P166,award received,Q6452191,NA,35
114595,HumanWikidata5M,P166,award received,Q2032350,NA,35
114596,HumanWikidata5M,P166,award received,Q10430643,NA,35
114597,HumanWikidata5M,P166,award received,Q431230,NA,35
114598,HumanWikidata5M,P166,award received,Q1465304,NA,35
114599,HumanWikidata5M,P166,award received,Q3404993,NA,35
114600,HumanWikidata5M,P166,award received,Q5970360,NA,34
114601,HumanWikidata5M,P166,award received,Q933036,NA,34
114602,HumanWikidata5M,P166,award received,Q5322034,NA,34
114603,HumanWikidata5M,P166,award received,Q2372562,NA,34
114604,HumanWikidata5M,P166,award received,Q980337,NA,34
114605,HumanWikidata5M,P166,award received,Q16327504,NA,34
114606,HumanWikidata5M,P166,award received,Q1102842,NA,34
114607,HumanWikidata5M,P166,award received,Q931702,NA,34
114608,HumanWikidata5M,P166,award received,Q1517792,NA,34
114609,HumanWikidata5M,P166,award received,Q3295156,NA,34
114610,HumanWikidata5M,P166,award received,Q1081484,NA,34
114611,HumanWikidata5M,P166,award received,Q1841363,NA,34
114612,HumanWikidata5M,P166,award received,Q5111983,NA,34
114613,HumanWikidata5M,P166,award received,Q640374,NA,34
114614,HumanWikidata5M,P166,award received,Q159661,NA,34
114615,HumanWikidata5M,P166,award received,Q64335,NA,34
114616,HumanWikidata5M,P166,award received,Q1324648,NA,34
114617,HumanWikidata5M,P166,award received,Q2637278,NA,34
114618,HumanWikidata5M,P166,award received,Q3564733,NA,34
114619,HumanWikidata5M,P166,award received,Q10311458,NA,34
114620,HumanWikidata5M,P166,award received,Q17101942,NA,34
114621,HumanWikidata5M,P166,award received,Q946626,NA,33
114622,HumanWikidata5M,P166,award received,Q1227402,NA,33
114623,HumanWikidata5M,P166,award received,Q5019489,NA,33
114624,HumanWikidata5M,P166,award received,Q1541081,NA,33
114625,HumanWikidata5M,P166,award received,Q4574971,NA,33
114626,HumanWikidata5M,P166,award received,Q1324112,NA,33
114627,HumanWikidata5M,P166,award received,Q467143,NA,33
114628,HumanWikidata5M,P166,award received,Q786357,NA,33
114629,HumanWikidata5M,P166,award received,Q876438,NA,33
114630,HumanWikidata5M,P166,award received,Q26126,NA,33
114631,HumanWikidata5M,P166,award received,Q175384,NA,33
114632,HumanWikidata5M,P166,award received,Q16838686,NA,33
114633,HumanWikidata5M,P166,award received,Q6240976,NA,33
114634,HumanWikidata5M,P166,award received,Q2404647,NA,33
114635,HumanWikidata5M,P166,award received,Q2108431,NA,33
114636,HumanWikidata5M,P166,award received,Q377293,NA,33
114637,HumanWikidata5M,P166,award received,Q15851109,NA,33
114638,HumanWikidata5M,P166,award received,Q10354962,NA,33
114639,HumanWikidata5M,P166,award received,Q7511361,NA,33
114640,HumanWikidata5M,P166,award received,Q12143914,NA,33
114641,HumanWikidata5M,P166,award received,Q757037,NA,33
114642,HumanWikidata5M,P166,award received,Q93724,NA,33
114643,HumanWikidata5M,P166,award received,Q29364864,NA,33
114644,HumanWikidata5M,P166,award received,Q3317387,NA,33
114645,HumanWikidata5M,P166,award received,Q41417,NA,33
114646,HumanWikidata5M,P166,award received,Q3405170,NA,33
114647,HumanWikidata5M,P166,award received,Q388970,NA,33
114648,HumanWikidata5M,P166,award received,Q1557678,NA,32
114649,HumanWikidata5M,P166,award received,Q7118976,NA,32
114650,HumanWikidata5M,P166,award received,Q6052573,NA,32
114651,HumanWikidata5M,P166,award received,Q1282608,NA,32
114652,HumanWikidata5M,P166,award received,Q694151,NA,32
114653,HumanWikidata5M,P166,award received,Q1254935,NA,32
114654,HumanWikidata5M,P166,award received,Q222047,NA,32
114655,HumanWikidata5M,P166,award received,Q8024208,NA,32
114656,HumanWikidata5M,P166,award received,Q3141777,NA,32
114657,HumanWikidata5M,P166,award received,Q16973391,NA,32
114658,HumanWikidata5M,P166,award received,Q5709276,NA,32
114659,HumanWikidata5M,P166,award received,Q3404580,NA,32
114660,HumanWikidata5M,P166,award received,Q1125399,NA,32
114661,HumanWikidata5M,P166,award received,Q17116122,NA,32
114662,HumanWikidata5M,P166,award received,Q530914,NA,32
114663,HumanWikidata5M,P166,award received,Q18344281,NA,32
114664,HumanWikidata5M,P166,award received,Q634513,NA,32
114665,HumanWikidata5M,P166,award received,Q1765722,NA,32
114666,HumanWikidata5M,P166,award received,Q1868747,NA,32
114667,HumanWikidata5M,P166,award received,Q2791048,NA,32
114668,HumanWikidata5M,P166,award received,Q901462,NA,32
114669,HumanWikidata5M,P166,award received,Q760940,NA,32
114670,HumanWikidata5M,P166,award received,Q107258,NA,32
114671,HumanWikidata5M,P166,award received,Q103618,NA,32
114672,HumanWikidata5M,P166,award received,Q1136039,NA,32
114673,HumanWikidata5M,P166,award received,Q255032,NA,31
114674,HumanWikidata5M,P166,award received,Q2473104,NA,31
114675,HumanWikidata5M,P166,award received,Q465774,NA,31
114676,HumanWikidata5M,P166,award received,Q246592,NA,31
114677,HumanWikidata5M,P166,award received,Q15995115,NA,31
114678,HumanWikidata5M,P166,award received,Q16933520,NA,31
114679,HumanWikidata5M,P166,award received,Q8038188,NA,31
114680,HumanWikidata5M,P166,award received,Q3178643,NA,31
114681,HumanWikidata5M,P166,award received,Q93956,NA,31
114682,HumanWikidata5M,P166,award received,Q6453962,NA,31
114683,HumanWikidata5M,P166,award received,Q93923,NA,31
114684,HumanWikidata5M,P166,award received,Q1615857,NA,31
114685,HumanWikidata5M,P166,award received,Q1146037,NA,31
114686,HumanWikidata5M,P166,award received,Q2684997,NA,31
114687,HumanWikidata5M,P166,award received,Q654649,NA,31
114688,HumanWikidata5M,P166,award received,Q1324940,NA,31
114689,HumanWikidata5M,P166,award received,Q266012,NA,31
114690,HumanWikidata5M,P166,award received,Q3607779,NA,31
114691,HumanWikidata5M,P166,award received,Q177128,NA,31
114692,HumanWikidata5M,P166,award received,Q1855427,NA,31
114693,HumanWikidata5M,P166,award received,Q735298,NA,30
114694,HumanWikidata5M,P166,award received,Q933084,NA,30
114695,HumanWikidata5M,P166,award received,Q2424864,NA,30
114696,HumanWikidata5M,P166,award received,Q7182737,NA,30
114697,HumanWikidata5M,P166,award received,Q94121,NA,30
114698,HumanWikidata5M,P166,award received,Q1712436,NA,30
114699,HumanWikidata5M,P166,award received,Q11421395,NA,30
114700,HumanWikidata5M,P166,award received,Q879351,NA,30
114701,HumanWikidata5M,P166,award received,Q1879505,NA,30
114702,HumanWikidata5M,P166,award received,Q1567221,NA,30
114703,HumanWikidata5M,P166,award received,Q1099696,NA,30
114704,HumanWikidata5M,P166,award received,Q1126046,NA,30
114705,HumanWikidata5M,P166,award received,Q1735864,NA,30
114706,HumanWikidata5M,P166,award received,Q1142034,NA,30
114707,HumanWikidata5M,P166,award received,Q1738081,NA,30
114708,HumanWikidata5M,P166,award received,Q4791468,NA,30
114709,HumanWikidata5M,P166,award received,Q684073,NA,30
114710,HumanWikidata5M,P166,award received,Q16987872,NA,30
114711,HumanWikidata5M,P166,award received,Q179191,NA,30
114712,HumanWikidata5M,P166,award received,Q836057,NA,30
114713,HumanWikidata5M,P166,award received,Q3405179,NA,30
114714,HumanWikidata5M,P166,award received,Q1860840,NA,29
114715,HumanWikidata5M,P166,award received,Q3404315,NA,29
114716,HumanWikidata5M,P166,award received,Q575568,NA,29
114717,HumanWikidata5M,P166,award received,Q739936,NA,29
114718,HumanWikidata5M,P166,award received,Q506369,NA,29
114719,HumanWikidata5M,P166,award received,Q7941307,NA,29
114720,HumanWikidata5M,P166,award received,Q1287930,NA,29
114721,HumanWikidata5M,P166,award received,Q1410056,NA,29
114722,HumanWikidata5M,P166,award received,Q16481642,NA,29
114723,HumanWikidata5M,P166,award received,Q2452975,NA,29
114724,HumanWikidata5M,P166,award received,Q727274,NA,29
114725,HumanWikidata5M,P166,award received,Q787148,NA,29
114726,HumanWikidata5M,P166,award received,Q6761828,NA,29
114727,HumanWikidata5M,P166,award received,Q747248,NA,29
114728,HumanWikidata5M,P166,award received,Q1083348,NA,29
114729,HumanWikidata5M,P166,award received,Q277536,NA,29
114730,HumanWikidata5M,P166,award received,Q599024,NA,29
114731,HumanWikidata5M,P166,award received,Q1324407,NA,29
114732,HumanWikidata5M,P166,award received,Q7926863,NA,29
114733,HumanWikidata5M,P166,award received,Q7492141,NA,29
114734,HumanWikidata5M,P166,award received,Q3376361,NA,29
114735,HumanWikidata5M,P166,award received,Q21531768,NA,29
114736,HumanWikidata5M,P166,award received,Q4187940,NA,29
114737,HumanWikidata5M,P166,award received,Q16156105,NA,29
114738,HumanWikidata5M,P166,award received,Q1629561,NA,29
114739,HumanWikidata5M,P166,award received,Q2493731,NA,28
114740,HumanWikidata5M,P166,award received,Q1783970,NA,28
114741,HumanWikidata5M,P166,award received,Q1935928,NA,28
114742,HumanWikidata5M,P166,award received,Q930356,NA,28
114743,HumanWikidata5M,P166,award received,Q4120747,NA,28
114744,HumanWikidata5M,P166,award received,Q337341,NA,28
114745,HumanWikidata5M,P166,award received,Q277787,NA,28
114746,HumanWikidata5M,P166,award received,Q2297431,NA,28
114747,HumanWikidata5M,P166,award received,Q2522668,NA,28
114748,HumanWikidata5M,P166,award received,Q4104097,NA,28
114749,HumanWikidata5M,P166,award received,Q4649717,NA,28
114750,HumanWikidata5M,P166,award received,Q1577905,NA,28
114751,HumanWikidata5M,P166,award received,Q5157154,NA,28
114752,HumanWikidata5M,P166,award received,Q840924,NA,28
114753,HumanWikidata5M,P166,award received,Q810640,NA,28
114754,HumanWikidata5M,P166,award received,Q1967148,NA,28
114755,HumanWikidata5M,P166,award received,Q3405365,NA,28
114756,HumanWikidata5M,P166,award received,Q752134,NA,28
114757,HumanWikidata5M,P166,award received,Q312496,NA,28
114758,HumanWikidata5M,P166,award received,Q6053779,NA,28
114759,HumanWikidata5M,P166,award received,Q6759373,NA,28
114760,HumanWikidata5M,P166,award received,Q3625675,NA,28
114761,HumanWikidata5M,P166,award received,Q3405571,NA,27
114762,HumanWikidata5M,P166,award received,Q2530270,NA,27
114763,HumanWikidata5M,P166,award received,Q2037978,NA,27
114764,HumanWikidata5M,P166,award received,Q840286,NA,27
114765,HumanWikidata5M,P166,award received,Q400287,NA,27
114766,HumanWikidata5M,P166,award received,Q374846,NA,27
114767,HumanWikidata5M,P166,award received,Q17144417,NA,27
114768,HumanWikidata5M,P166,award received,Q103916,NA,27
114769,HumanWikidata5M,P166,award received,Q563216,NA,27
114770,HumanWikidata5M,P166,award received,Q2521339,NA,27
114771,HumanWikidata5M,P166,award received,Q585238,NA,27
114772,HumanWikidata5M,P166,award received,Q826100,NA,27
114773,HumanWikidata5M,P166,award received,Q1915946,NA,27
114774,HumanWikidata5M,P166,award received,Q5973542,NA,27
114775,HumanWikidata5M,P166,award received,Q610188,NA,27
114776,HumanWikidata5M,P166,award received,Q31310,NA,27
114777,HumanWikidata5M,P166,award received,Q1809982,NA,27
114778,HumanWikidata5M,P166,award received,Q1778662,NA,27
114779,HumanWikidata5M,P166,award received,Q1314470,NA,27
114780,HumanWikidata5M,P166,award received,Q1461985,NA,27
114781,HumanWikidata5M,P166,award received,Q739786,NA,27
114782,HumanWikidata5M,P166,award received,Q17500987,NA,27
114783,HumanWikidata5M,P166,award received,Q996574,NA,27
114784,HumanWikidata5M,P166,award received,Q727282,NA,27
114785,HumanWikidata5M,P166,award received,Q6689085,NA,27
114786,HumanWikidata5M,P166,award received,Q678979,NA,27
114787,HumanWikidata5M,P166,award received,Q284500,NA,27
114788,HumanWikidata5M,P166,award received,Q7374839,NA,27
114789,HumanWikidata5M,P166,award received,Q209459,NA,27
114790,HumanWikidata5M,P166,award received,Q204011,NA,27
114791,HumanWikidata5M,P166,award received,Q1271569,NA,27
114792,HumanWikidata5M,P166,award received,Q262340,NA,27
114793,HumanWikidata5M,P166,award received,Q833376,NA,27
114794,HumanWikidata5M,P166,award received,Q1711496,NA,27
114795,HumanWikidata5M,P166,award received,Q2032630,NA,27
114796,HumanWikidata5M,P166,award received,Q1128506,NA,26
114797,HumanWikidata5M,P166,award received,Q1954860,NA,26
114798,HumanWikidata5M,P166,award received,Q2601606,NA,26
114799,HumanWikidata5M,P166,award received,Q2911208,NA,26
114800,HumanWikidata5M,P166,award received,Q2545753,NA,26
114801,HumanWikidata5M,P166,award received,Q1906233,NA,26
114802,HumanWikidata5M,P166,award received,Q1126192,NA,26
114803,HumanWikidata5M,P166,award received,Q2578215,NA,26
114804,HumanWikidata5M,P166,award received,Q1528088,NA,26
114805,HumanWikidata5M,P166,award received,Q696246,NA,26
114806,HumanWikidata5M,P166,award received,Q1086189,NA,26
114807,HumanWikidata5M,P166,award received,Q1357098,NA,26
114808,HumanWikidata5M,P166,award received,Q1837070,NA,26
114809,HumanWikidata5M,P166,award received,Q112457,NA,26
114810,HumanWikidata5M,P166,award received,Q1195902,NA,26
114811,HumanWikidata5M,P166,award received,Q1347261,NA,26
114812,HumanWikidata5M,P166,award received,Q831282,NA,26
114813,HumanWikidata5M,P166,award received,Q6393425,NA,26
114814,HumanWikidata5M,P166,award received,Q339016,NA,26
114815,HumanWikidata5M,P166,award received,Q4973915,NA,26
114816,HumanWikidata5M,P166,award received,Q5462709,NA,26
114817,HumanWikidata5M,P166,award received,Q1064731,NA,26
114818,HumanWikidata5M,P166,award received,Q891037,NA,26
114819,HumanWikidata5M,P166,award received,Q1641970,NA,26
114820,HumanWikidata5M,P166,award received,Q1585689,NA,26
114821,HumanWikidata5M,P166,award received,Q1959812,NA,26
114822,HumanWikidata5M,P166,award received,Q992958,NA,26
114823,HumanWikidata5M,P166,award received,Q1066052,NA,26
114824,HumanWikidata5M,P166,award received,Q472335,NA,26
114825,HumanWikidata5M,P166,award received,Q1056265,NA,26
114826,HumanWikidata5M,P166,award received,Q2046996,NA,26
114827,HumanWikidata5M,P166,award received,Q3404956,NA,26
114828,HumanWikidata5M,P166,award received,Q1280377,NA,26
114829,HumanWikidata5M,P166,award received,Q1512248,NA,25
114830,HumanWikidata5M,P166,award received,Q19020,NA,25
114831,HumanWikidata5M,P166,award received,Q15995494,NA,25
114832,HumanWikidata5M,P166,award received,Q1061245,NA,25
114833,HumanWikidata5M,P166,award received,Q437767,NA,25
114834,HumanWikidata5M,P166,award received,Q771139,NA,25
114835,HumanWikidata5M,P166,award received,Q510175,NA,25
114836,HumanWikidata5M,P166,award received,Q1741671,NA,25
114837,HumanWikidata5M,P166,award received,Q5970344,NA,25
114838,HumanWikidata5M,P166,award received,Q1030402,NA,25
114839,HumanWikidata5M,P166,award received,Q3432215,NA,25
114840,HumanWikidata5M,P166,award received,Q911223,NA,25
114841,HumanWikidata5M,P166,award received,Q1367879,NA,25
114842,HumanWikidata5M,P166,award received,Q4313414,NA,25
114843,HumanWikidata5M,P166,award received,Q1056251,NA,25
114844,HumanWikidata5M,P166,award received,Q8153695,NA,25
114845,HumanWikidata5M,P166,award received,Q1468630,NA,25
114846,HumanWikidata5M,P166,award received,Q3405406,NA,25
114847,HumanWikidata5M,P166,award received,Q105447,NA,25
114848,HumanWikidata5M,P166,award received,Q1912290,NA,25
114849,HumanWikidata5M,P166,award received,Q1122821,NA,25
114850,HumanWikidata5M,P166,award received,Q93988,NA,25
114851,HumanWikidata5M,P166,award received,Q220842,NA,25
114852,HumanWikidata5M,P166,award received,Q6187627,NA,25
114853,HumanWikidata5M,P166,award received,Q93488,NA,25
114854,HumanWikidata5M,P166,award received,Q925929,NA,25
114855,HumanWikidata5M,P166,award received,Q46525,NA,25
114856,HumanWikidata5M,P166,award received,Q564942,NA,25
114857,HumanWikidata5M,P166,award received,Q1229529,NA,25
114858,HumanWikidata5M,P166,award received,Q519214,NA,25
114859,HumanWikidata5M,P166,award received,Q326482,NA,24
114860,HumanWikidata5M,P166,award received,Q1759974,NA,24
114861,HumanWikidata5M,P166,award received,Q2000321,NA,24
114862,HumanWikidata5M,P166,award received,Q1915788,NA,24
114863,HumanWikidata5M,P166,award received,Q6390697,NA,24
114864,HumanWikidata5M,P166,award received,Q5480301,NA,24
114865,HumanWikidata5M,P166,award received,Q4654063,NA,24
114866,HumanWikidata5M,P166,award received,Q347377,NA,24
114867,HumanWikidata5M,P166,award received,Q1605690,NA,24
114868,HumanWikidata5M,P166,award received,Q1253749,NA,24
114869,HumanWikidata5M,P166,award received,Q1726311,NA,24
114870,HumanWikidata5M,P166,award received,Q23023629,NA,24
114871,HumanWikidata5M,P166,award received,Q3117740,NA,24
114872,HumanWikidata5M,P166,award received,Q2628946,NA,24
114873,HumanWikidata5M,P166,award received,Q900321,NA,24
114874,HumanWikidata5M,P166,award received,Q15622972,NA,24
114875,HumanWikidata5M,P166,award received,Q2465245,NA,24
114876,HumanWikidata5M,P166,award received,Q6502783,NA,24
114877,HumanWikidata5M,P166,award received,Q24534543,NA,24
114878,HumanWikidata5M,P166,award received,Q1521491,NA,24
114879,HumanWikidata5M,P166,award received,Q449390,NA,24
114880,HumanWikidata5M,P166,award received,Q1415232,NA,24
114881,HumanWikidata5M,P166,award received,Q6031368,NA,24
114882,HumanWikidata5M,P166,award received,Q5588147,NA,24
114883,HumanWikidata5M,P166,award received,Q60476,NA,24
114884,HumanWikidata5M,P166,award received,Q1635491,NA,24
114885,HumanWikidata5M,P166,award received,Q5424476,NA,24
114886,HumanWikidata5M,P166,award received,Q10508758,NA,24
114887,HumanWikidata5M,P166,award received,Q1004305,NA,24
114888,HumanWikidata5M,P166,award received,Q1575780,NA,24
114889,HumanWikidata5M,P166,award received,Q3241794,NA,24
114890,HumanWikidata5M,P166,award received,Q1967146,NA,24
114891,HumanWikidata5M,P166,award received,Q7541057,NA,24
114892,HumanWikidata5M,P166,award received,Q614661,NA,24
114893,HumanWikidata5M,P166,award received,Q19873358,NA,23
114894,HumanWikidata5M,P166,award received,Q767840,NA,23
114895,HumanWikidata5M,P166,award received,Q7100502,NA,23
114896,HumanWikidata5M,P166,award received,Q668053,NA,23
114897,HumanWikidata5M,P166,award received,Q7458154,NA,23
114898,HumanWikidata5M,P166,award received,Q549884,NA,23
114899,HumanWikidata5M,P166,award received,Q580574,NA,23
114900,HumanWikidata5M,P166,award received,Q2640487,NA,23
114901,HumanWikidata5M,P166,award received,Q164200,NA,23
114902,HumanWikidata5M,P166,award received,Q1535546,NA,23
114903,HumanWikidata5M,P166,award received,Q7094531,NA,23
114904,HumanWikidata5M,P166,award received,Q738091,NA,23
114905,HumanWikidata5M,P166,award received,Q1542172,NA,23
114906,HumanWikidata5M,P166,award received,Q452283,NA,23
114907,HumanWikidata5M,P166,award received,Q580231,NA,23
114908,HumanWikidata5M,P166,award received,Q1912401,NA,23
114909,HumanWikidata5M,P166,award received,Q1520638,NA,23
114910,HumanWikidata5M,P166,award received,Q561103,NA,23
114911,HumanWikidata5M,P166,award received,Q1555499,NA,23
114912,HumanWikidata5M,P166,award received,Q739499,NA,23
114913,HumanWikidata5M,P166,award received,Q891656,NA,23
114914,HumanWikidata5M,P166,award received,Q7597405,NA,23
114915,HumanWikidata5M,P166,award received,Q1926301,NA,23
114916,HumanWikidata5M,P166,award received,Q1806156,NA,23
114917,HumanWikidata5M,P166,award received,Q3873143,NA,23
114918,HumanWikidata5M,P166,award received,Q3438703,NA,23
114919,HumanWikidata5M,P166,award received,Q1692160,NA,23
114920,HumanWikidata5M,P166,award received,Q6550969,NA,23
114921,HumanWikidata5M,P166,award received,Q2459398,NA,23
114922,HumanWikidata5M,P166,award received,Q708269,NA,23
114923,HumanWikidata5M,P166,award received,Q339717,NA,23
114924,HumanWikidata5M,P166,award received,Q4377042,NA,22
114925,HumanWikidata5M,P166,award received,Q8058296,NA,22
